lead_text	photo_url	title	url	wikipedia_link
"Edoardo Borromeo (3 August 1822 – 30 November 1881) was an Italian Cardinal of the Roman Catholic Church. He was Maestro di Camera to Pius IX and was Cardinal-Deacon of Santi Vito, Modesto e Crescenzio from 1868 to 1878. He was the seventh cardinal to be selected from the Borromeo family."	http://dbpedia.org/resource/Pontifical_Academy_of_Ecclesiastical_Nobles	Edoardo Borromeo	https://dbpedia.org/page/Edoardo_Borromeo	http://en.wikipedia.org/wiki/Edoardo_Borromeo?oldid=1080870621&ns=0
"Film censorship is carried out by various countries to differing degrees, sometimes as a result of powerful or relentless lobbying by organizations or individuals. Films that are banned in a particular country change over time."	http://commons.wikimedia.org/wiki/Special:FilePath/Anders_als_die_andern_1919_poster.jpg?width=300	Film censorship	https://dbpedia.org/page/Film_censorship	http://en.wikipedia.org/wiki/Film_censorship?oldid=1120839368&ns=0
"Evagrius Ponticus (Greek: Εὐάγριος ὁ Ποντικός, Georgian: ევაგრე ქართველი), also called Evagrius the Solitary (345–399 AD), was a Christian monk and ascetic from Heraclea, a city on the coast of Bithynia in Asia Minor. One of the most influential theologians in the late fourth-century church, he was well known as a thinker, polished speaker, and gifted writer. He left a promising ecclesiastical career in Constantinople and traveled to Jerusalem, where in 383 AD he became a monk at the monastery of Rufinus and Melania the Elder. He then went to Egypt and spent the remaining years of his life in Nitria and Kellia, marked by years of asceticism and writing. He was a disciple of several influential contemporary church leaders, including Basil of Caesarea, Gregory of Nazianzus, and Macarius of E"	http://dbpedia.org/resource/Ibora	Evagrius Ponticus	https://dbpedia.org/page/Evagrius_Ponticus	http://en.wikipedia.org/wiki/Evagrius_Ponticus?oldid=1123179513&ns=0
"Celia Thaxter (née Laighton; June 29, 1835 – August 25, 1894) was an American writer of poetry and stories. For most of her life, she lived with her father on the Isles of Shoals at his Appledore Hotel. How she grew up to become a writer is detailed in her early autobiography (published by St. Nicholas), and her book entitled Among the Isles of Shoals. Thaxter became one of America's favorite authors in the late 19th century. Among her best-known poems are ""The Burgomaster Gull"", ""Landlocked"", ""Milking"", ""The Great White Owl"", ""The Kingfisher"", and ""The Sandpiper"". Many of her romantic poems are addressed to women; as such, she has been identified by some scholars as a lesbian poet."	"http://dbpedia.org/resource/Portsmouth,_New_Hampshire"	Celia Thaxter	https://dbpedia.org/page/Celia_Thaxter	http://en.wikipedia.org/wiki/Celia_Thaxter?oldid=1055600086&ns=0
"Konrad Haebler (29 October 1857 – 13 December 1946) was a German (Saxonian) librarian, historian and expert on incunabula. He studied philology in Leipzig and worked in the royal public library in his native Dresden from 1879.He specialized in the history and literature of Habsburg Spain.His research into the economic history of Spain led to an interest in early prints. From 1898, he was in charge of cataloguing the incunabula of Dresden library. For this purpose he began to compile a systematic comparison of types. This led to the publication of his 1905 Typenrepertorium.From 1904 to 1920, he chaired the commission editing the Gesamtkatalog der Wiegendrucke. From 1907, he was at the royal library in Berlin, and from 1914 curator of the manuscript section there."	https://archive.org/details/cu31924029499021	Konrad Haebler	https://dbpedia.org/page/Konrad_Haebler	http://en.wikipedia.org/wiki/Konrad_Haebler?oldid=1100441716&ns=0
"The Terek (Russian: Те́рек, IPA: [ˈtʲerʲɪk]; Ingush: Тийрк, Tiyrk; Kabardian: Тэрч, Tərč; Karachay-Balkar: Терк, Terk; Georgian: თერგი, Tergi; Ossetian: Терк, Terk; Kumyk: Терек-сув, Terek-suv; Chechen: Теркa, Terka) is a major river in the Northern Caucasus. It originates in the Mtskheta-Mtianeti region of Georgia and flows through North Caucasus region of Russia into the Caspian Sea. It rises near the juncture of the Greater Caucasus Mountain Range and the Khokh Range, to the southwest of Mount Kazbek, winding north in a white torrent between the town of Stepantsminda and the village of Gergeti toward the Russian region North Ossetia and the city of Vladikavkaz. It turns east to flow through Chechnya and Dagestan before dividing into two branches which empty into the Caspian Sea. Below t"	http://dbpedia.org/resource/Caspian_Sea	Terek (river)	https://dbpedia.org/page/Terek_(river)	http://en.wikipedia.org/wiki/Terek_(river)?oldid=1118199442&ns=0
"The Promenade des Anglais (French pronunciation: ​[pʁɔm.nad de.z‿ɑ̃ɡlɛ]; Niçard: Camin dei Anglés; meaning""English Walkway"") is a promenade along the Mediterranean coast of Nice, France. It extends from the airport on the west to the (""United States Quay"") on the east, for a distance of approximately 7 km (4,35 miles). Administratively speaking, it forms part of Route nationale 98, which runs between Toulon and Menton."	http://commons.wikimedia.org/wiki/Special:FilePath/Promenade_des_Anglais_in_Nice.jpg?width=300	Promenade des Anglais	https://dbpedia.org/page/Promenade_des_Anglais	http://en.wikipedia.org/wiki/Promenade_des_Anglais?oldid=1097120511&ns=0
Pierre Granier-Deferre (27 July 1927 – 16 November 2007) was a French film director and screenwriter His 1971 film Le Chat (The Cat) won the Best Actor and Best Actress awards at the 21st Berlin International Film Festival. His 1964 film The Adventures of Salavin won the Silver Shell for Best Actor at the 12th San Sebastian International Film Festival.	http://dbpedia.org/resource/Annie_Fratellini	Pierre Granier-Deferre	https://dbpedia.org/page/Pierre_Granier-Deferre	http://en.wikipedia.org/wiki/Pierre_Granier-Deferre?oldid=1009772581&ns=0
"Taku Mayumura (眉村 卓 Mayumura Taku, 20 October 1934 – 3 November 2019) was a Japanese novelist, science fiction writer and haiku poet. He won the Seiun Award for Novel twice. His novel Shiseikan (司政官, Administrator, one story of the ""Shiseikan series""), written in 1974, was translated into English by Daniel Jackson in 2004. Mayumura was also a young adult fiction writer whose works have been adapted into TV drama, film, and anime. Mayumura was an honorary member of the SFWJ (Science Fiction and Fantasy Writers of Japan)."	http://dbpedia.org/resource/Izumi_Kyōka_Prize_for_Literature	Taku Mayumura	https://dbpedia.org/page/Taku_Mayumura	http://en.wikipedia.org/wiki/Taku_Mayumura?oldid=1109569863&ns=0
Gottfried Kunz (12 December 1859 – 5 January 1930) was a Swiss politician and President of the Swiss Council of States (1912/1913).	http://dbpedia.org/resource/Eugène_Richard	Gottfried Kunz	https://dbpedia.org/page/Gottfried_Kunz	http://en.wikipedia.org/wiki/Gottfried_Kunz?oldid=947626824&ns=0
"Stephen William Kuffler ForMemRS (August 24 Táp, Austria-Hungary, 1913 – October 11, 1980) was a pre-eminent Hungarian-American neurophysiologist. He is often referred to as the ""Father of Modern Neuroscience"". Kuffler, alongside noted Nobel Laureates Sir John Eccles and Sir Bernard Katz gave research lectures at the University of Sydney, strongly influencing its intellectual environment while working at Sydney Hospital. He founded the Harvard Neurobiology department in 1966, and made numerous seminal contributions to our understanding of vision, neural coding, and the neural implementation of behavior. He is known for his research on neuromuscular junctions in frogs, presynaptic inhibition, and the neurotransmitter GABA. In 1972, he was awarded the Louisa Gross Horwitz Prize from Columbia"	http://dbpedia.org/resource/Neurobiology	Stephen Kuffler	https://dbpedia.org/page/Stephen_Kuffler	http://en.wikipedia.org/wiki/Stephen_Kuffler?oldid=1098013877&ns=0
"Christiane Charlotte of Württemberg-Winnental (20 August 1694 – 25 December 1729) was a German princess of the Württemberg-Winnental line. Born in Kirchheim unter Teck, her parents were Frederick Charles, Duke of Württemberg-Winnental, and his wife Margravine Eleonore Juliane of Brandenburg-Ansbach, a daughter of Albert II, Margrave of Brandenburg-Ansbach."	"http://dbpedia.org/resource/Karl_Wilhelm_Friedrich,_Margrave_of_Brandenburg-Ansbach"	Christiane Charlotte of Württemberg-Winnental	https://dbpedia.org/page/Christiane_Charlotte_of_W%C3%BCrttemberg-Winnental	http://en.wikipedia.org/wiki/Christiane_Charlotte_of_Württemberg-Winnental?oldid=1112415119&ns=0
"Alfredo Ovando Candía (6 April 1918 – 24 January 1982) was the Commander of the Bolivian Air Forces and ambassador who served as the 48th president of Bolivia twice nonconsecutively, first as co-president with René Barrientos from 1965 to 1966 and then as de facto president from 1969 to 1970."	http://dbpedia.org/resource/Cobija	Alfredo Ovando Candía	https://dbpedia.org/page/Alfredo_Ovando_Cand%C3%ADa	http://en.wikipedia.org/wiki/Alfredo_Ovando_Candía?oldid=1107852023&ns=0
"Cossogno (Lombard: Cussögn) is a comune (municipality) in the Province of Verbano-Cusio-Ossola in the Italian region Piedmont, located about 130 kilometres (81 mi) northeast of Turin and about 20 kilometres (12 mi) north of Verbania. Cossogno borders the following municipalities: Malesco, Miazzina, Premosello-Chiovenda, San Bernardino Verbano, Trontano, Valle Cannobina, Verbania. Part of its territory is included in the Val Grande National Park."	http://dbpedia.org/resource/Province_of_Verbano-Cusio-Ossola	Cossogno	https://dbpedia.org/page/Cossogno	http://en.wikipedia.org/wiki/Cossogno?oldid=918165982&ns=0
"Ferit Orhan Pamuk (born 7 June 1952) is a Turkish novelist, screenwriter, academic and recipient of the 2006 Nobel Prize in Literature. One of Turkey's most prominent novelists, his work has sold over thirteen million books in sixty-three languages, making him the country's best-selling writer. Of partial Circassian descent and born in Istanbul, Pamuk is the first Turkish Nobel laureate. He is also the recipient of numerous other literary awards. My Name Is Red won the 2002 Prix du Meilleur Livre Étranger, 2002 Premio Grinzane Cavour and 2003 International Dublin Literary Award."	http://dbpedia.org/resource/Postmodern_literature	Orhan Pamuk	https://dbpedia.org/page/Orhan_Pamuk	http://en.wikipedia.org/wiki/Orhan_Pamuk?oldid=1122661481&ns=0
"Frederick Barbarossa (December 1122 – 10 June 1190), also known as Frederick I (German: Friedrich I, Italian: Federico I), was the Holy Roman Emperor from 1155 until his death 35 years later. He was elected King of Germany in Frankfurt on 4 March 1152 and crowned in Aachen on 9 March 1152. He was crowned King of Italy on 24 April 1155 in Pavia and emperor by Pope Adrian IV on 18 June 1155 in Rome. Two years later, the term sacrum (""holy"") first appeared in a document in connection with his empire. He was later formally crowned King of Burgundy, at Arles on 30 June 1178. He was named Barbarossa by the northern Italian cities which he attempted to rule: Barbarossa means ""red beard"" in Italian; in German, he was known as Kaiser Rotbart, which means ""Emperor Redbeard"" in English. The prevalenc"	"http://dbpedia.org/resource/Conrad_II,_Duke_of_Swabia"	Frederick Barbarossa	https://dbpedia.org/page/Frederick_Barbarossa	http://en.wikipedia.org/wiki/Frederick_Barbarossa?oldid=1124894078&ns=0
"Juan Goytisolo Gay (6 January 1931 – 4 June 2017) was a Spanish poet, essayist, and novelist. He lived in Marrakesh from 1997 until his death in 2017.He was considered Spain's greatest living writer at the beginning of the 21st century, yet he had lived abroad since the 1950s.On 24 November 2014 he was awarded the Cervantes Prize, the most prestigious literary award in the Spanish-speaking world."	http://dbpedia.org/resource/Barcelona	Juan Goytisolo	https://dbpedia.org/page/Juan_Goytisolo	http://en.wikipedia.org/wiki/Juan_Goytisolo?oldid=1117594124&ns=0
"Theodor Severin Kittelsen (27 April 1857 – 21 January 1914) was a Norwegian artist. He is one of the most popular artists in Norway. Kittelsen became famous for his nature paintings, as well as for his illustrations of fairy tales and legends, especially of trolls."	http://dbpedia.org/resource/Norway	Theodor Kittelsen	https://dbpedia.org/page/Theodor_Kittelsen	http://en.wikipedia.org/wiki/Theodor_Kittelsen?oldid=1123063146&ns=0
"Maurice Eisenberg (February 24, 1900 - December 13, 1972) was a cellist, both performer and teacher."	http://dbpedia.org/resource/Template:Cellist-stub	Maurice Eisenberg	https://dbpedia.org/page/Maurice_Eisenberg	http://en.wikipedia.org/wiki/Maurice_Eisenberg?oldid=1123631076&ns=0
"Felipe de Jesús Villanueva Gutiérrez (5 February 1862 - 28 May 1893) was a Mexican violinist, virtuoso pianist and composer. Villanueva remains one of the most well-known figures of the Mexican musical romanticism – flourishing during the historical period known in Mexico as the Porfiriato."	http://commons.wikimedia.org/wiki/Special:FilePath/FelipeVillanuevaTecamac.jpg?width=300	Felipe de Jesús Villanueva Gutiérrez	https://dbpedia.org/page/Felipe_de_Jes%C3%BAs_Villanueva_Guti%C3%A9rrez	http://en.wikipedia.org/wiki/Felipe_de_Jesús_Villanueva_Gutiérrez?oldid=1006518254&ns=0
"Werner Richard Heymann (14 February 1896 – 30 May 1961), also known as Werner R. Heymann, was a German-Jewish composer active in Germany and in Hollywood."	http://dbpedia.org/resource/Munich	Werner R. Heymann	https://dbpedia.org/page/Werner_R._Heymann	http://en.wikipedia.org/wiki/Werner_R._Heymann?oldid=1111665255&ns=0
"Walther Carl Rudolf Schreiber (10 June 1884 — 30 June 1958) was a German politician who served as the mayor of West Berlin from 1953 to 1955, as a member of the Christian Democratic Union (CDU) Party."	http://dbpedia.org/resource/German_Empire	Walther Schreiber	https://dbpedia.org/page/Walther_Schreiber	http://en.wikipedia.org/wiki/Walther_Schreiber?oldid=1095259045&ns=0
"The Battle of Soor (30 September 1745) was a battle between Frederick the Great's Prussian army and an Austro-Saxon army led by Prince Charles Alexander of Lorraine during the Second Silesian War (part of the War of the Austrian Succession). The battle occurred in the vicinity of Soor, also known as Hajnice, in the modern day Czech Republic. The battle started with a failed Austrian surprise attack on the outnumbered Prussians. Despite initial setbacks the Prussian army managed to defeat the Austrians, due to an unexpected attack from a reserve regiment that refused to follow Frederick's orders."	http://dbpedia.org/resource/Prince_Charles_Alexander_of_Lorraine	Battle of Soor	https://dbpedia.org/page/Battle_of_Soor	http://en.wikipedia.org/wiki/Battle_of_Soor?oldid=1081083442&ns=0
