lead_text	photo_url	title	url	wikipedia_link
Johann Gottlieb Hantzsch (19 March 1794 – 3 April 1848) was a German genre painter.	http://dbpedia.org/resource/Painting	Johann Gottlieb Hantzsch	https://dbpedia.org/page/Johann_Gottlieb_Hantzsch	http://en.wikipedia.org/wiki/Johann_Gottlieb_Hantzsch?oldid=1087531946&ns=0
"The Strange Love of Martha Ivers is a 1946 American film noir drama directed by Lewis Milestone from a screenplay written by Robert Rossen (and an uncredited Robert Riskin), based on the short story ""Love Lies Bleeding"" by playwright John Patrick. Produced by Hal B. Wallis, the film stars Barbara Stanwyck, Van Heflin, Lizabeth Scott and features Kirk Douglas in his film debut. The film was entered into the 1947 Cannes Film Festival. In 1974, the film entered the public domain in the United States because the claimants did not renew its copyright registration in the 28th year after publication."	http://dbpedia.org/resource/Lewis_Milestone	The Strange Love of Martha Ivers	https://dbpedia.org/page/The_Strange_Love_of_Martha_Ivers	http://en.wikipedia.org/wiki/The_Strange_Love_of_Martha_Ivers?oldid=1106352094&ns=0
"Othenio Lothar Franz Anton Louis Abel (June 20, 1875 – July 4, 1946) was an Austrian paleontologist and evolutionary biologist. Together with Louis Dollo, he was the founder of ""paleobiology"" and studied the life and environment of fossilized organisms."	http://dbpedia.org/resource/Paleontology	Othenio Abel	https://dbpedia.org/page/Othenio_Abel	http://en.wikipedia.org/wiki/Othenio_Abel?oldid=1118172973&ns=0
"Philip Massinger (1583 – 17 March 1640) was an English dramatist. His finely plotted plays, including A New Way to Pay Old Debts, The City Madam, and The Roman Actor, are noted for their satire and realism, and their political and social themes."	http://commons.wikimedia.org/wiki/Special:FilePath/Philip_Massinger.jpg?width=300	Philip Massinger	https://dbpedia.org/page/Philip_Massinger	http://en.wikipedia.org/wiki/Philip_Massinger?oldid=1105263915&ns=0
"Jean-Baptiste Sylvère Gay, 1st Viscount of Martignac (20 June 1778 – 3 April 1832) was a moderate royalist French statesman during the Bourbon Restoration 1814–30 under King Charles X."	http://dbpedia.org/resource/University_of_Bordeaux_1	"Jean Baptiste Gay, vicomte de Martignac"	"https://dbpedia.org/page/Jean_Baptiste_Gay,_vicomte_de_Martignac"	"http://en.wikipedia.org/wiki/Jean_Baptiste_Gay,_vicomte_de_Martignac?oldid=1114969790&ns=0"
"Richard Timothy Kring (born July 9, 1957) is an American screenwriter and television producer, best known for his creation of the drama series Strange World, Crossing Jordan, Heroes, and Touch."	http://dbpedia.org/resource/California	Tim Kring	https://dbpedia.org/page/Tim_Kring	http://en.wikipedia.org/wiki/Tim_Kring?oldid=1097260740&ns=0
Toribio Alfonso de Mogrovejo (16 November 1538 – 23 March 1606) was a Spanish prelate of the Catholic Church who served as the Archbishop of Lima from 1579 until his death. He first studied in the humanities and law before serving as a professor and later as the Grand Inquisitor at the behest of King Philip II. His piety and learning had reached the ears of the king who appointed him to that position which was considered unusual since he had no previous government or judicial experience. His noted work for the Inquisition earned him praise from the king who nominated him for the vacant Lima archdiocese. The pope confirmed this despite his protests.	http://dbpedia.org/resource/University_of_Coimbra	Turibius of Mogrovejo	https://dbpedia.org/page/Turibius_of_Mogrovejo	http://en.wikipedia.org/wiki/Turibius_of_Mogrovejo?oldid=1106792089&ns=0
"A main battle tank (MBT), also known as a battle tank or universal tank, is a tank that fills the role of armor-protected direct fire and maneuver in many modern armies. Cold War-era development of more powerful engines, better suspension systems and lighter-weight composite armor allowed the design of a tank that had the firepower of a super-heavy tank, the armor protection of a heavy tank, and the mobility of a light tank, in a package with the weight of a medium tank. Through the 1960s and 1970s, the MBT replaced almost all other types of tanks, leaving only some specialist roles to be filled by lighter designs or other types of armored fighting vehicles."	http://commons.wikimedia.org/wiki/Special:FilePath/Leopard_2_A5_der_Bundeswehr.jpg?width=300	Main battle tank	https://dbpedia.org/page/Main_battle_tank	http://en.wikipedia.org/wiki/Main_battle_tank?oldid=1124931569&ns=0
Mandelic acid is an aromatic alpha hydroxy acid with the molecular formula C6H5CH(OH)CO2H. It is a white crystalline solid that is soluble in water and polar organic solvents. It is a useful precursor to various drugs. The molecule is chiral. The racemic mixture is known as paramandelic acid.	http://commons.wikimedia.org/wiki/Special:FilePath/kwas_migdałowy.svg?width=300	Mandelic acid	https://dbpedia.org/page/Mandelic_acid	http://en.wikipedia.org/wiki/Mandelic_acid?oldid=1119441603&ns=0
"Heinrich Meibom (4 December 1555 – 20 September 1625), German historian and poet, was born at Barntrup in Westphalia. He held the chair of history and poetry at Helmstedt from 1583 until his death. He was a writer of Latin verses (Parodiarum horatianarum Libri III et sylvarum Libri II, 1588); and his talents in this direction were recognized by the emperor Rudolph II, who ennobled him; but his claim to be remembered rests on his services in elucidating the medieval history of Germany."	http://commons.wikimedia.org/wiki/Special:FilePath/Heinrich_Meibom_d._Ä..jpg?width=300	Heinrich Meibom (poet)	https://dbpedia.org/page/Heinrich_Meibom_(poet)	http://en.wikipedia.org/wiki/Heinrich_Meibom_(poet)?oldid=1094042369&ns=0
"The Schwarza is a left tributary of the Saale in Thuringia, Germany. The Schwarza is 53 km (33 mi) long. Its source is in the Thuringian Forest, near Neuhaus am Rennweg. It flows into the Saale in Rudolstadt. Other towns on the Schwarza are Schwarzburg and Bad Blankenburg. It has 50 tributaries, the largest being the Lichte, the Sorbitz, the Werre and the Rinne. Its name, meaning ""black river"", comes from its dark colour in its upper course and the thick forest which originally overshadowed the narrow valley."	http://dbpedia.org/resource/Saale	Schwarza (Saale)	https://dbpedia.org/page/Schwarza_(Saale)	http://en.wikipedia.org/wiki/Schwarza_(Saale)?oldid=978651584&ns=0
"Plaue is a town in the Ilm-Kreis district, in Thuringia, Germany. It is situated on the river Gera, 11 km north of Ilmenau, and 8 km southwest of Arnstadt. The former municipality Neusiß was merged into Plaue in January 2019. Plaue station lies on the Neudietendorf–Ritschenhausen railway."	http://dbpedia.org/resource/Ilm-Kreis	Plaue	https://dbpedia.org/page/Plaue	http://en.wikipedia.org/wiki/Plaue?oldid=1121149457&ns=0
"Nicolás Salmerón Alonso (10 April 1838 – 21 September 1908) was a Spanish politician, president of the First Spanish Republic."	http://dbpedia.org/resource/Progressive_Party_(Spain)	Nicolás Salmerón y Alonso	https://dbpedia.org/page/Nicol%C3%A1s_Salmer%C3%B3n_y_Alonso	http://en.wikipedia.org/wiki/Nicolás_Salmerón_y_Alonso?oldid=1119108363&ns=0
"Alexina Diane Louie, OC OOnt FRSC (born July 30, 1949) is a Canadian composer of contemporary art music. She has composed for various instrumental and vocal combinations in a variety of genres. She has fulfilled a number of commissions, and her works, which have been performed internationally, have earned her a number of awards, including the Order of Canada and two Juno Awards."	http://dbpedia.org/resource/Alex_Pauk	Alexina Louie	https://dbpedia.org/page/Alexina_Louie	http://en.wikipedia.org/wiki/Alexina_Louie?oldid=1106365595&ns=0
"Curt Adolph Netto (August 21, 1847 – February 7, 1909) was a German metallurgist and educator. He is regarded as a precursor for the industrial utilization of aluminium. He was active in early Meiji period Japan."	http://dbpedia.org/resource/Frankfurt	Curt Netto	https://dbpedia.org/page/Curt_Netto	http://en.wikipedia.org/wiki/Curt_Netto?oldid=1092446726&ns=0
"Johann Rudolf Byss (1660–1738) was a Swiss painter. He was born in Solothurn and first learned painting from his father Johann Joseph Byss, and later from Johann Heinrich Roos, whose sons he would have known well. Byss' most important works were done during his stay in Prague. He traveled to Germany, England and the Netherlands in the 1680s to study. In 1689, he became court painter to Count Hermann Jakob Cern. Later that year, Byss married Maximiliana Wagner."	http://commons.wikimedia.org/wiki/Special:FilePath/Byss.jpg?width=300	Johann Rudolf Byss	https://dbpedia.org/page/Johann_Rudolf_Byss	http://en.wikipedia.org/wiki/Johann_Rudolf_Byss?oldid=997561778&ns=0
Louis Krasner (21 June [O.S. 8 June] 1903 – 4 May 1995) was a Russian Empire-born American classical violinist who premiered the violin concertos of Alban Berg and Arnold Schoenberg.	http://commons.wikimedia.org/wiki/Special:FilePath/Louis_Krasner_(1903–1995)_1936_©_Max_Fenichel_(1885–1942)_OeNB_8055290.jpg?width=300	Louis Krasner	https://dbpedia.org/page/Louis_Krasner	http://en.wikipedia.org/wiki/Louis_Krasner?oldid=1119185879&ns=0
"Maasholm (Danish: Masholm) is a municipality in the district of Schleswig-Flensburg, in Schleswig-Holstein, Germany."	http://dbpedia.org/resource/Schleswig-Flensburg	Maasholm	https://dbpedia.org/page/Maasholm	http://en.wikipedia.org/wiki/Maasholm?oldid=1043134179&ns=0
"The Hypo Real Estate Holding AG is a holding company based in Munich, Germany which comprises a number of real estate financing banks. The company's activities span three sectors of the real estate market: commercial property, infrastructure and public finance, and capital markets and asset management. Hypo Real Estate is the second largest commercial property lender in Germany. The firm received a bailout from the Deutsche Bundesbank and other German banks in October 2008 in the midst of the financial crisis of 2007–2008, before approving a complete nationalization a year later."	http://dbpedia.org/resource/Financial_services	Hypo Real Estate	https://dbpedia.org/page/Hypo_Real_Estate	http://en.wikipedia.org/wiki/Hypo_Real_Estate?oldid=1066064541&ns=0
"Pigeon post is the use of homing pigeons to carry messages. Pigeons are effective as messengers due to their natural homing abilities. The pigeons are transported to a destination in cages, where they are attached with messages, then the pigeon naturally flies back to its home where the recipient could read the message. They have been used in many places around the world. Pigeons have also been used to great effect in military situations, and are in this case referred to as war pigeons."	http://commons.wikimedia.org/wiki/Special:FilePath/Pigeon_Messengers_(Harper's_Engraving).png?width=300	Pigeon post	https://dbpedia.org/page/Pigeon_post	http://en.wikipedia.org/wiki/Pigeon_post?oldid=1121731948&ns=0
"Jules Mary (March 20, 1851 – July 27, 1922) was a French novelist. His melodramas were traditionally popular subjects for adaptation by filmmakers, and his best-known work Roger la Honte has been made into films five times."	http://commons.wikimedia.org/wiki/Special:FilePath/Jules_Mary-portrait-Potin.jpg?width=300	Jules Mary	https://dbpedia.org/page/Jules_Mary	http://en.wikipedia.org/wiki/Jules_Mary?oldid=1022563247&ns=0
"Ludwig Carl August Klindworth was a nineteenth-century German mechanic and entrepreneur. He was an instructor of the later manufacturer, civil director and senator Conrad Bube. He was honoured in 1837 by the trade association of the Kingdom of Hanover with the Golden Needle Award ""for his machines to weaving and spinning mills"", including the mechanical weaving machine."	http://commons.wikimedia.org/wiki/Special:FilePath/Karl_August_und_Wilhelmine_Dorothea_Klindworth_-_Bild.jpg?width=300	Carl August Klindworth	https://dbpedia.org/page/Carl_August_Klindworth	http://de.wikipedia.org/w/index.php%3Ftitle=Carl_August_Klindworth&action=history
"Maria Àngels Anglada was a Catalan poet and novelist. She was born in Vic, Spain, in 1920. She received a degree in Classical Philology at the University of Barcelona. Her first novel, Les closes, won the Josep Pla Award. Her 1985 novel Sandàlies d'escuma (Sandals of Foam) won the Lletra d'Or Prize. She died in 1999."	http://dbpedia.org/resource/Poet	Maria Àngels Anglada	https://dbpedia.org/page/Maria_%C3%80ngels_Anglada	http://en.wikipedia.org/wiki/Maria_Àngels_Anglada?oldid=1124105099&ns=0
"Mario Eduardo Testino Silva OBE HonFRPS (born 30 October 1954) is a Peruvian fashion and portrait photographer. His work has featured internationally in magazines such as Vogue, V Magazine, Vanity Fair and GQ. He has also created images for brands such as Gucci, Burberry, Versace, Michael Kors, Chanel, Stuart Weitzman, Carolina Herrera and Estée Lauder. Alongside his practice as a photographer, Testino has also worked as a creative director, guest editor, museum founder, art collector and collaborator and entrepreneur."	http://dbpedia.org/resource/Lima	Mario Testino	https://dbpedia.org/page/Mario_Testino	http://en.wikipedia.org/wiki/Mario_Testino?oldid=1122544419&ns=0
"The General Dynamics F-16 Fighting Falcon is a single-engine multirole fighter aircraft originally developed by General Dynamics for the United States Air Force (USAF). Designed as an air superiority day fighter, it evolved into a successful all-weather multirole aircraft. Over 4,600 aircraft have been built since production was approved in 1976. Although no longer being purchased by the U.S. Air Force, improved versions are being built for export customers. In 1993, General Dynamics sold its aircraft manufacturing business to the Lockheed Corporation, which in turn became part of Lockheed Martin after a 1995 merger with Martin Marietta."	http://commons.wikimedia.org/wiki/Special:FilePath/F-16_June_2008.jpg?width=300	General Dynamics F-16 Fighting Falcon	https://dbpedia.org/page/General_Dynamics_F-16_Fighting_Falcon	http://en.wikipedia.org/wiki/General_Dynamics_F-16_Fighting_Falcon?oldid=1124512269&ns=0
